商品编号	商品名称	品牌编号	品牌英文名称	品牌中文名称	商品性别	商品商城分类编号	商品商城分类名称
30012082	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012081	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012080	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012079	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012078	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012077	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012076	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012075	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012074	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012073	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012072	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012071	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012070	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012069	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012068	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012067	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012066	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012065	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012064	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012063	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012062	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012061	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012060	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012059	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012058	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012057	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012056	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012055	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012054	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012053	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012052	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012051	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012050	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012049	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012048	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012047	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012046	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012045	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012044	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012043	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012042	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012041	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012040	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012039	女式肩包	B2098	ROYALTIES		0	A01B01C47D01	单肩包
30012038	红色商务休闲羊毛围巾	B2304	BUGATTI	宝加力	1	A02B04C21D02	围巾
30012037	灰色商务休闲羊毛围巾	B2304	BUGATTI	宝加力	1	A02B04C21D02	围巾
30012036	灰色时尚围巾	B2304	BUGATTI	宝加力	1	A02B04C21D02	围巾
30012035	黑色欧洲经典羊皮手套(XL)	B2304	BUGATTI	宝加力	1	A02B04C21D04	手套
30012034	黑色欧洲经典羊皮手套(M)	B2304	BUGATTI	宝加力	1	A02B04C21D04	手套
30012033	黑色欧洲经典羊皮手套(XL)	B2304	BUGATTI	宝加力	1	A02B04C21D04	手套
30012032	黑色欧洲经典羊皮手套(M)	B2304	BUGATTI	宝加力	1	A02B04C21D04	手套
30012031	商务休闲牛皮针扣皮带	B2304	BUGATTI	宝加力	1	A02B04C21D01	腰带
30012030	商务休闲牛皮针扣皮带	B2304	BUGATTI	宝加力	1	A02B04C21D01	腰带
30012029	商务休闲牛皮针扣皮带	B2304	BUGATTI	宝加力	1	A02B04C21D01	腰带
30012028	芬迪 女士啡色帆布手提包	B0009	FENDI	芬迪	0	A01B01C01D01	手提包
30012027	芬迪 女士黑色皮手提包	B0009	FENDI	芬迪	0	A01B01C01D01	手提包
30012026	芬迪 女士黑色皮手提包	B0009	FENDI	芬迪	0	A01B01C01D01	手提包
30012025	菲拉格慕 男士啡色皮短款钱夹	B0084	SALVATORE FERRAGAMO	菲拉格慕	1	A02B01C15D02	短款钱夹
30012024	菲拉格慕 男士黑色皮手拿包	B0084	SALVATORE FERRAGAMO	菲拉格慕	1	A02B01C12D01	手拿/盥洗包
30012023	菲拉格慕 男士深啡色皮手拿包	B0084	SALVATORE FERRAGAMO	菲拉格慕	1	A02B01C12D01	手拿/盥洗包
30012022	菲拉格慕 女士黑色皮短款钱夹	B0084	SALVATORE FERRAGAMO	菲拉格慕	0	A01B01C58D02	短款钱夹
30012021	安普里奥·阿玛尼 男士深蓝色皮手提包	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B01C01D01	男士手提包
30012020	安普里奥·阿玛尼 男士天蓝色皮单肩包	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B01C04D01	男士斜挎包
30012019	安普里奥·阿玛尼 男士深蓝色皮单肩包	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B01C04D01	男士斜挎包
30012018	安普里奥·阿玛尼 男士天蓝色皮单肩包	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B01C04D01	男士斜挎包
30012017	安普里奥·阿玛尼 男士深蓝色皮单肩包	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B01C04D01	男士斜挎包
30012016	古驰 男士棕色PVC单肩包	B0003	GUCCI	古驰	1	A02B01C04D01	男士斜挎包
30012015	古驰 男士蓝色帆布手提包	B0003	GUCCI	古驰	1	A02B01C01D01	男士手提包
30012014	古驰 男士蓝色PVC斜挎包	B0003	GUCCI	古驰	1	A02B01C04D01	男士斜挎包
30012013	古驰 男士蓝色PVC斜挎包	B0003	GUCCI	古驰	1	A02B01C04D01	男士斜挎包
30012012	古驰 男士蓝色PVC斜挎包	B0003	GUCCI	古驰	1	A02B01C04D01	男士斜挎包
30012011	古驰 男士棕色PVC斜挎包	B0003	GUCCI	古驰	1	A02B01C04D01	男士斜挎包
30012010	古驰 男士黑色皮长款钱夹	B0003	GUCCI	古驰	1	A02B01C15D01	长款钱夹
30012009	古驰 男士棕色PVC短款钱夹	B0003	GUCCI	古驰	1	A02B01C15D02	短款钱夹
30012008	古驰 女士黑色皮短款钱夹	B0003	GUCCI	古驰	0	A01B01C58D02	短款钱夹
30012007	古驰 女士黄色漆皮长款钱夹	B0003	GUCCI	古驰	0	A01B01C58D01	长款钱夹
30012006	古驰 女士红色漆皮钥匙包	B0003	GUCCI	古驰	0	A01B01C53D01	钥匙包
30012005	古驰 女士黄色漆皮长款钱夹	B0003	GUCCI	古驰	0	A01B01C58D01	长款钱夹
30012004	古驰 女士棕色皮长款钱夹	B0003	GUCCI	古驰	0	A01B01C58D01	长款钱夹
30012003	古驰 女士蓝色皮长款钱夹	B0003	GUCCI	古驰	0	A01B01C58D01	长款钱夹
30012002	古驰 男士棕色PVC长款钱夹	B0003	GUCCI	古驰	1	A02B01C15D01	长款钱夹
30012001	古驰 男士蓝色皮短款钱夹	B0003	GUCCI	古驰	1	A02B01C15D02	短款钱夹
30012000	古驰 男士蓝色PVC短款钱夹	B0003	GUCCI	古驰	1	A02B01C15D02	短款钱夹
30011999	古驰 男士咖色皮钥匙包	B0003	GUCCI	古驰	1	A02B01C09D01	男士钥匙包
30011998	古驰 男士黑色皮钥匙包	B0003	GUCCI	古驰	1	A02B01C09D01	男士钥匙包
30011997	古驰 男士蓝色PVC短款钱夹	B0003	GUCCI	古驰	1	A02B01C15D02	短款钱夹
30011996	古驰 男士蓝色皮短款钱夹	B0003	GUCCI	古驰	1	A02B01C15D02	短款钱夹
30011995	古驰 女士红色皮单肩包	B0003	GUCCI	古驰	0	A01B01C47D01	单肩包
30011994	古驰 女士咖色皮单肩包	B0003	GUCCI	古驰	0	A01B01C47D01	单肩包
30011993	古驰 女士黑色皮单肩包	B0003	GUCCI	古驰	0	A01B01C47D01	单肩包
30011992	古驰 女士咖色皮单肩包	B0003	GUCCI	古驰	0	A01B01C47D01	单肩包
30011991	古驰 女士黑色皮单肩包	B0003	GUCCI	古驰	0	A01B01C47D01	单肩包
30011990	古驰 女士橘红色PVC单肩包	B0003	GUCCI	古驰	0	A01B01C47D01	单肩包
30011989	古驰 女士橘红色PVC手提包	B0003	GUCCI	古驰	0	A01B01C01D01	手提包
30011988	古驰 女士橘红色PVC手提包	B0003	GUCCI	古驰	0	A01B01C01D01	手提包
30011987	古驰 女士橘红色PVC手提包	B0003	GUCCI	古驰	0	A01B01C01D01	手提包
30011986	古驰 女士橙色皮手提包	B0003	GUCCI	古驰	0	A01B01C01D01	手提包
30011985	古驰 女士棕色皮手提包	B0003	GUCCI	古驰	0	A01B01C01D01	手提包
30011984	女士中高跟鞋	B0789	MELISSA	梅丽莎	0	A01B03C41D01	中低跟鞋
30011983	女士中高跟鞋	B0789	MELISSA	梅丽莎	0	A01B03C41D01	中低跟鞋
30011982	TOPSHOP白色购物袋	B1885	TOPSHOP		2	A01B01C46D01	购物袋
30011981	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011980	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011979	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011978	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011977	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011976	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011975	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011974	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011973	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011972	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011971	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011970	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011969	时尚休闲男鞋	B0819	MASCAL	麦斯克尔	1	A02B03C28D01	休闲皮鞋
30011968	男士毛衫	B0004	DOLCE & GABBANA	杜嘉班纳	1	A02B02C56D01	针织衫
30011967	男士衬衣	B0004	DOLCE & GABBANA	杜嘉班纳	1	A02B02C52D01	长袖衬衫
30011966	男士衬衣	B0004	DOLCE & GABBANA	杜嘉班纳	1	A02B02C52D01	长袖衬衫
30011965	男士衬衣	B0004	DOLCE & GABBANA	杜嘉班纳	1	A02B02C52D01	长袖衬衫
30011964	男士衬衣	B0008	VERSACE	范思哲	1	A02B02C52D01	长袖衬衫
30011963	男士T恤	B0008	VERSACE	范思哲	1	A02B02C49D01	长袖T恤
30011962	男士T恤	B0008	VERSACE	范思哲	1	A02B02C49D01	长袖T恤
30011961	男士T恤	B0008	VERSACE	范思哲	1	A02B02C49D01	长袖T恤
30011960	男士T恤	B0008	VERSACE	范思哲	1	A02B02C49D01	长袖T恤
30011959	男士外套	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C54D01	夹克
30011958	男士外套	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C54D01	夹克
30011957	男士毛衫	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C56D01	针织衫
30011956	男士毛衫	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C56D01	针织衫
30011955	男士毛衫	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C56D01	针织衫
30011954	男士毛衫	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C56D01	针织衫
30011953	男士开衫	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C56D01	针织衫
30011952	男士夹克	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C54D01	夹克
30011951	男士夹克	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C54D01	夹克
30011950	男士大衣	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C57D02	大衣
30011949	男士衬衣	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C52D01	长袖衬衫
30011948	男士衬衣	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C52D01	长袖衬衫
30011947	男士衬衣	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	1	A02B02C52D01	长袖衬衫
30011946	男士西服	B0373	ARMANI JEANS		1	A02B02C55D01	西装
30011945	男士外套	B0373	ARMANI JEANS		1	A02B02C54D01	夹克
30011944	男士外套	B0373	ARMANI JEANS		1	A02B02C54D01	夹克
30011943	男士外套	B0373	ARMANI JEANS		1	A02B02C54D01	夹克
30011942	男士外套	B0373	ARMANI JEANS		1	A02B02C54D01	夹克
30011941	男士外套	B0373	ARMANI JEANS		1	A02B02C54D01	夹克
30011940	男士套头衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011939	男士皮衣	B0373	ARMANI JEANS		1	A02B02C54D01	夹克
30011938	男士棉衣	B0373	ARMANI JEANS		1	A02B02C45D03	棉服
30011937	男士棉衣	B0373	ARMANI JEANS		1	A02B02C45D03	棉服
30011936	男士毛衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011935	男士毛衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011934	男士毛衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011933	男士毛衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011932	男士毛衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011931	男士毛衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011930	男士毛衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011929	男士毛衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011928	男士开衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011927	男士开衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011926	男士衬衣	B0373	ARMANI JEANS		1	A02B02C52D01	长袖衬衫
30011925	男士牛仔衬衣	B0373	ARMANI JEANS		1	A02B02C52D01	长袖衬衫
30011924	男士针织衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011923	男士针织衫	B0373	ARMANI JEANS		1	A02B02C56D01	针织衫
30011922	男士polo	B0373	ARMANI JEANS		1	A02B02C50D01	POLO衫
30011921	男士T恤	B0373	ARMANI JEANS		1	A02B02C49D01	长袖T恤
30011920	男士polo	B0373	ARMANI JEANS		1	A02B02C50D01	POLO衫
30011919	男士T恤	B0373	ARMANI JEANS		1	A02B02C49D01	长袖T恤
30011918	男士羽绒服	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C45D04	羽绒服
30011917	男士西服	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C55D01	西装
30011916	男士西服	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C55D01	西装
30011915	男士西服	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C55D01	西装
30011914	男士外套	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C54D01	夹克
30011913	男士毛衫	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C56D01	针织衫
30011912	男士毛衫	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C56D01	针织衫
30011911	男士开衫	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C56D01	针织衫
30011910	男士衬衣	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C52D01	长袖衬衫
30011909	男士衬衣	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C52D01	长袖衬衫
30011908	男士衬衣	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C52D01	长袖衬衫
30011907	男士衬衣	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C52D01	长袖衬衫
30011906	男士T恤	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C49D01	长袖T恤
30011905	男士T恤	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B02C49D01	长袖T恤
30011904	女士单肩包	B0010	BOTTEGA VENETA	葆蝶家	0	A01B01C47D01	单肩包
30011903	女士手提包	B0010	BOTTEGA VENETA	葆蝶家	0	A01B01C01D01	手提包
30011902	女士手提包	B0010	BOTTEGA VENETA	葆蝶家	0	A01B01C01D01	手提包
30011901	女士手提包	B0010	BOTTEGA VENETA	葆蝶家	0	A01B01C01D01	手提包
30011900	男士围巾	B0482	ARMANI COLLEZIONI	阿玛尼·卡尔兹	1	A02B04C21D02	围巾
30011899	男士休闲鞋	B0002	PRADA	普拉达	1	A02B03C28D01	休闲皮鞋
30011898	女士围巾	B0005	BURBERRY	博柏利	0	A01B04C49D01	围巾
30011897	男士围巾	B0038	ERMENEGILDO ZEGNA	杰尼亚	1	A02B04C21D02	围巾
30011896	男士围巾	B0038	ERMENEGILDO ZEGNA	杰尼亚	1	A02B04C21D02	围巾
30011895	男士围巾	B0038	ERMENEGILDO ZEGNA	杰尼亚	1	A02B04C21D02	围巾
30011894	男士围巾	B0038	ERMENEGILDO ZEGNA	杰尼亚	1	A02B04C21D02	围巾
30011893	男士围巾	B0003	GUCCI	古驰	1	A02B04C21D02	围巾
30011892	男士围巾	B0003	GUCCI	古驰	1	A02B04C21D02	围巾
30011891	卡帝仕腕之能系列多功能运动男表石英表	B02521	COMTEX	卡帝仕	1	A02B04C22D03	瑞士机械男表
30011890	卡帝仕腕之能系列多功能运动男表石英表	B02521	COMTEX	卡帝仕	1	A02B04C22D03	瑞士机械男表
30011889	卡帝仕腕之炫系列时装手链石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011888	卡帝仕腕之炫系列时装手链石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011887	卡帝仕腕之炫系列时装手链石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011886	卡帝仕腕之简系列时尚休闲石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011885	卡帝仕腕之简系列时尚休闲石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011884	卡帝仕腕之简系列时尚休闲石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011883	卡帝仕腕之简系列时尚休闲石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011882	卡帝仕腕之简系列时尚休闲石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011881	卡帝仕腕之简系列时尚休闲石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011880	卡帝仕腕之简系列时尚休闲石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011879	卡帝仕腕之尊系列薄款男士皮带机械表	B02521	COMTEX	卡帝仕	1	A02B04C22D04	德国石英男表
30011878	卡帝仕腕之尊系列薄款男士皮带机械表	B02521	COMTEX	卡帝仕	1	A02B04C22D04	德国石英男表
30011877	卡帝仕腕之尊系列薄款男士皮带机械表	B02521	COMTEX	卡帝仕	1	A02B04C22D04	德国石英男表
30011876	卡帝仕腕之尊系列薄款男士皮带机械表	B02521	COMTEX	卡帝仕	1	A02B04C22D04	德国石英男表
30011875	卡帝仕腕之简系列石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011874	卡帝仕腕之简系列石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011873	卡帝仕腕之简系列石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011872	卡帝仕腕之简系列石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011871	卡帝仕腕之简系列石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011870	卡帝仕腕之简系列石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011869	卡帝仕腕之简系列石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011868	卡帝仕腕之简系列商务休闲石英男表	B02521	COMTEX	卡帝仕	1	A02B04C22D03	瑞士机械男表
30011867	卡帝仕腕之简系列商务休闲石英男表	B02521	COMTEX	卡帝仕	1	A02B04C22D03	瑞士机械男表
30011866	卡帝仕腕之简系列商务休闲石英男表	B02521	COMTEX	卡帝仕	1	A02B04C22D03	瑞士机械男表
30011865	卡帝仕腕之简系列商务休闲石英男表	B02521	COMTEX	卡帝仕	1	A02B04C22D03	瑞士机械男表
30011864	卡帝仕腕之简系列商务休闲石英男表	B02521	COMTEX	卡帝仕	1	A02B04C22D03	瑞士机械男表
30011863	卡帝仕腕之简系列商务休闲石英男表	B02521	COMTEX	卡帝仕	1	A02B04C22D03	瑞士机械男表
30011862	卡帝仕腕之简系列商务休闲石英男表	B02521	COMTEX	卡帝仕	1	A02B04C22D03	瑞士机械男表
30011861	卡帝仕腕之炫系列精钢手链石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011860	卡帝仕腕之炫系列精钢手链石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011859	卡帝仕腕之炫系列精钢手链石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011858	卡帝仕腕之炫系列水钻陶瓷石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011857	卡帝仕腕之炫系列水钻陶瓷石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011856	卡帝仕腕之炫系列水钻陶瓷石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011855	卡帝仕腕之炫系列水钻陶瓷石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011854	卡帝仕腕之炫系列水钻陶瓷石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011853	卡帝仕腕之炫系列水钻陶瓷石英女表	B02521	COMTEX	卡帝仕	0	A01B04C42D03	瑞士机械女表
30011852	男士休闲裤	B0002	PRADA	普拉达	1	A02B02C60D01	休闲裤
30011851	男士休闲裤	B0002	PRADA	普拉达	1	A02B02C60D01	休闲裤
30011850	男士休闲裤	B0002	PRADA	普拉达	1	A02B02C60D01	休闲裤
30011849	男士休闲裤	B0002	PRADA	普拉达	1	A02B02C60D01	休闲裤
30011848	男士休闲裤	B0002	PRADA	普拉达	1	A02B02C60D01	休闲裤
30011847	男士休闲裤	B0002	PRADA	普拉达	1	A02B02C60D01	休闲裤
30011846	男士休闲裤	B0002	PRADA	普拉达	1	A02B02C60D01	休闲裤
30011845	男士休闲裤	B0005	BURBERRY	博柏利	1	A02B02C60D01	休闲裤
30011844	男士休闲裤	B0005	BURBERRY	博柏利	1	A02B02C60D01	休闲裤
30011843	男士休闲裤	B0002	PRADA	普拉达	1	A02B02C60D01	休闲裤
30011842	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011841	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011840	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011839	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011838	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011837	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011836	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011835	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011834	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011833	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011832	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011831	男士牛仔裤	B0002	PRADA	普拉达	1	A02B02C59D01	牛仔裤
30011830	男士毛衣	B0002	PRADA	普拉达	1	A02B02C56D01	针织衫
30011829	男士开衫毛衣	B0003	GUCCI	古驰	1	A02B02C56D01	针织衫
30011828	男士毛衣	B0752	VERSACE JEANS COUTURE		1	A02B02C56D01	针织衫
30011827	男士毛衣	B0003	GUCCI	古驰	1	A02B02C56D01	针织衫
30011826	男士毛衣	B0002	PRADA	普拉达	1	A02B02C56D01	针织衫
30011825	男士长袖T恤	B0149	DIRK BIKKEMBERGS	毕盖帕克	1	A02B02C49D01	长袖T恤
30011824	男士长袖T恤	B0268	ICEBERG	冰山	1	A02B02C49D01	长袖T恤
